DatasetID,year1,author1,y:Value,y,dy,x1:ResEn,x1(eV),dx1(eV),x2:IncEn,x2(eV),dx2(eV),x3:SecEn,x3(eV),dx3(eV),x4:Angle,x4(deg),dx4(deg),x5:Num,x5,dx5,x6:Other,x6,dx6,x7:Prod,ProdZA,ProdM,zaTarg1,Targ1,Proj,Emiss,Prod1,MF,MT,ReacType,Quant1,nx,indVars,Reacode
A0430003,2002,LUNA Collaboration+,Data(B*EV),2.86037e-8,1.98922e-9,null,,,EN(EV),21830.6,2.18306,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),2.64185e-8,2.12466e-9,null,,,EN(EV),22460.8,2.24608,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),2.82423e-8,3.40803e-9,null,,,EN(EV),23736.1,2.37361,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),3.28694e-8,1.62651e-9,null,,,EN(EV),23841.2,2.38412,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),3.1786e-8,2.15357e-9,null,,,EN(EV),24501.3,2.45013,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),3.77109e-8,3.00837e-9,null,,,EN(EV),25821.7,2.58217,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),4.08123e-8,1.69777e-9,null,,,EN(EV),25851.7,2.58517,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),3.8128e-8,2.28051e-9,null,,,EN(EV),26451.8,2.64518,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),4.52731e-8,3.08242e-9,null,,,EN(EV),27817.2,2.78172,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),4.97106e-8,1.97611e-9,null,,,EN(EV),27847.2,2.78472,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),4.81344e-8,2.82429e-9,null,,,EN(EV),28657.4,2.86574,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),5.13396e-8,2.82909e-9,null,,,EN(EV),29497.6,2.94976,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),5.2516e-8,4.91063e-9,null,,,EN(EV),29662.7,2.96627,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),5.25757e-8,3.5362e-9,null,,,EN(EV),29872.7,2.98727,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),5.19568e-8,2.87025e-9,null,,,EN(EV),30652.9,3.06529,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0430003,2002,LUNA Collaboration+,Data(B*EV),5.91218e-8,2.1831e-9,null,,,EN(EV),31853.2,3.18532,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
A0846002,2008,V.M.Bystritsky+,Data(B*EV),3.51807e-9,1.05394e-9,null,,,EN(EV),12100,400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
A0846002,2008,V.M.Bystritsky+,Data(B*EV),6.55452e-9,1.5144e-9,null,,,EN(EV),13900,500,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
A0846002,2008,V.M.Bystritsky+,Data(B*EV),8.59077e-9,1.87383e-9,null,,,EN(EV),14800,500,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
A0846003,2008,V.M.Bystritsky+,Data(B),3.86e-9,1.8105e-10,null,,,EN(EV),12100,400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,DERIV"
A0846003,2008,V.M.Bystritsky+,Data(B),7.09e-9,3.3255e-10,null,,,EN(EV),13900,500,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,DERIV"
A0846003,2008,V.M.Bystritsky+,Data(B),9.24e-9,4.33394e-10,null,,,EN(EV),14800,500,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,DERIV"
A1266002,1962,G.M.Griffiths+,Data(B),1.0e-6,1.0e-7,null,,,EN(EV),2.75e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1266002,1962,G.M.Griffiths+,Data(B),2.2e-6,3.0e-7,null,,,EN(EV),5.8e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1266002,1962,G.M.Griffiths+,Data(B),2.7e-6,1.0e-7,null,,,EN(EV),7.55e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1266002,1962,G.M.Griffiths+,Data(B),3.5e-6,4.0e-7,null,,,EN(EV),9.85e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1266002,1962,G.M.Griffiths+,Data(B),4.9e-6,5.0e-7,null,,,EN(EV),1.75e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),4.105e-8,,null,,,EN(EV),24100,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),4.61e-8,,null,,,EN(EV),24400,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),5.336e-8,,null,,,EN(EV),2.7e+4,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),6.585e-8,,null,,,EN(EV),30200,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),8.137e-8,,null,,,EN(EV),33400,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),8.999e-8,,null,,,EN(EV),34500,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),9.681e-8,,null,,,EN(EV),36200,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),1.249e-7,,null,,,EN(EV),39300,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),1.259e-7,,null,,,EN(EV),4.1e+4,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),1.315e-7,,null,,,EN(EV),42200,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),1.597e-7,,null,,,EN(EV),47400,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273002,1963,G.M.Griffiths+,Data(B),1.463e-7,,null,,,EN(EV),48100,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),4.50079e-8,,null,,,EN(EV),23856.2,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),4.27292e-8,,null,,,EN(EV),24456.3,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),5.56892e-8,,null,,,EN(EV),27457.1,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),6.82834e-8,,null,,,EN(EV),30457.9,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),8.40159e-8,,null,,,EN(EV),33458.6,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),9.2383e-8,,null,,,EN(EV),34809,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),9.62566e-8,,null,,,EN(EV),36609.4,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),1.26435e-7,,null,,,EN(EV),39460.2,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),1.24077e-7,,null,,,EN(EV),40960.6,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),1.29155e-7,,null,,,EN(EV),42461,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),1.62095e-7,,null,,,EN(EV),47862.4,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
A1273003,1963,G.M.Griffiths+,Data(B*EV),1.42047e-7,,null,,,EN(EV),48762.6,100,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC,EXP"
C0405009,1997,G.J.Schmid+,Data(B*EV),7.28451e-9,6.55606e-10,null,,,EN(EV),1.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C0405009,1997,G.J.Schmid+,Data(B*EV),3.07306e-8,2.76575e-9,null,,,EN(EV),2.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C0405009,1997,G.J.Schmid+,Data(B*EV),7.31646e-8,6.58481e-9,null,,,EN(EV),3.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C0405009,1997,G.J.Schmid+,Data(B*EV),1.22588e-7,1.10329e-8,null,,,EN(EV),4.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C0405009,1997,G.J.Schmid+,Data(B*EV),1.75223e-7,1.577e-8,null,,,EN(EV),5.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C0405009,1997,G.J.Schmid+,Data(B*EV),2.21677e-7,1.99509e-8,null,,,EN(EV),6.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C0405009,1997,G.J.Schmid+,Data(B*EV),2.52886e-7,2.27597e-8,null,,,EN(EV),7.5e+4,5000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
C1342004,1992,J.Clayton+,Data(B),2.1e-5,2.0e-6,null,,,EN(EV),1.45e+8,,E2(EV),4.0e+7,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,0,CSP,CSP,2,23,"1-H-2(P,G)2-HE-3,PAR,SIG"
C1342004,1992,J.Clayton+,Data(B),3.4e-5,4.0e-6,null,,,EN(EV),1.95e+8,,E2(EV),4.0e+7,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,0,CSP,CSP,2,23,"1-H-2(P,G)2-HE-3,PAR,SIG"
C1411003,1999,H.R.Weller,Data(B*EV),1.07669e-7,9.0805e-9,null,,,EN(EV),1.0e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
C1637002,1970,G.M.Bailey+,Data(B),2.21e-7,2.6e-8,null,,,EN(EV),54224,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),4.27e-7,5.8e-8,null,,,EN(EV),91799,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),6.64e-7,7.4e-8,null,,,EN(EV),1.31476e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),1.549e-6,1.0e-7,null,,,EN(EV),3.87887e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),1.771e-6,1.11e-7,null,,,EN(EV),4.64988e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),2.008e-6,1.06e-7,null,,,EN(EV),5.10904e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),2.26e-6,1.11e-7,null,,,EN(EV),6.15063e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),2.345e-6,7.9e-8,null,,,EN(EV),6.48396e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),2.461e-6,1.06e-7,null,,,EN(EV),6.92149e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),2.692e-6,1.06e-7,null,,,EN(EV),7.94214e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),3.314e-6,2.06e-7,null,,,EN(EV),9.92212e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C1637002,1970,G.M.Bailey+,Data(B),3.44e-6,1.79e-7,null,,,EN(EV),1.09421e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
C2569002,2020,A.B.Zylstra+,Data(B*EV),4.61909e-8,8.24228e-9,null,,,EN(EV),24531.3,400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
D0969005,2019,I.Tisma+,Data(B*EV),5.95819e-7,1.12881e-7,null,,,EN(EV),1.45538e+5,1000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
D0969005,2019,I.Tisma+,Data(B*EV),8.09144e-7,1.52782e-7,null,,,EN(EV),1.78546e+5,1000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
D0969005,2019,I.Tisma+,Data(B*EV),1.28854e-6,2.41625e-7,null,,,EN(EV),2.55066e+5,1000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
D0969005,2019,I.Tisma+,Data(B*EV),1.50449e-6,2.55062e-7,null,,,EN(EV),3.15081e+5,1000,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1083004,2010,V.M.Bystritsky+,Data(B*EV),3.22521e-12,9.21957e-13,null,,,EN(EV),3270.7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1083004,2010,V.M.Bystritsky+,Data(B*EV),3.40948e-11,7.73054e-12,null,,,EN(EV),4503.7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1083004,2010,V.M.Bystritsky+,Data(B*EV),6.10429e-11,1.33901e-11,null,,,EN(EV),4884.3,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1083005,2010,V.M.Bystritsky+,Data(B),5.3726e-10,1.568e-10,null,,,EN(EV),8272.2,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1083005,2010,V.M.Bystritsky+,Data(B),1.1016e-9,2.8952e-10,null,,,EN(EV),9492.2,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1083005,2010,V.M.Bystritsky+,Data(B),1.5774e-9,4.2377e-10,null,,,EN(EV),10102,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1229002,2014,V.M.Bystritsky+,Data(B*EV),2.58501e-9,2.10163e-10,null,,,EN(EV),1.1e+4,1760,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1229002,2014,V.M.Bystritsky+,Data(B*EV),4.84317e-9,3.79857e-10,null,,,EN(EV),1.3e+4,2080,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1229002,2014,V.M.Bystritsky+,Data(B*EV),7.96072e-9,5.40728e-10,null,,,EN(EV),1.5e+4,2400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1229002,2014,V.M.Bystritsky+,Data(B*EV),1.19224e-8,7.80375e-10,null,,,EN(EV),1.7e+4,2720,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1229002,2014,V.M.Bystritsky+,Data(B*EV),1.64595e-8,9.37196e-10,null,,,EN(EV),1.9e+4,3040,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1229003,2014,V.M.Bystritsky+,Data(B),1.85e-9,2.1e-10,null,,,EN(EV),1.1e+4,1760,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1229003,2014,V.M.Bystritsky+,Data(B),4.07e-9,4.1e-10,null,,,EN(EV),1.3e+4,2080,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1229003,2014,V.M.Bystritsky+,Data(B),6.27e-9,4.4e-10,null,,,EN(EV),1.5e+4,2400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
