DatasetID,year1,author1,y:Value,y,dy,x1:ResEn,x1(eV),dx1(eV),x2:IncEn,x2(eV),dx2(eV),x3:SecEn,x3(eV),dx3(eV),x4:Angle,x4(deg),dx4(deg),x5:Num,x5,dx5,x6:Other,x6,dx6,x7:Prod,ProdZA,ProdM,zaTarg1,Targ1,Proj,Emiss,Prod1,MF,MT,ReacType,Quant1,nx,indVars,Reacode
F1229003,2014,V.M.Bystritsky+,Data(B),9.08e-9,5.3e-10,null,,,EN(EV),1.7e+4,2720,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1229003,2014,V.M.Bystritsky+,Data(B),1.31e-8,9.3e-10,null,,,EN(EV),1.9e+4,3040,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1230002,2014,V.M.Bystritsky+,Data(B*EV),1.418e-9,1.89067e-10,null,,,EN(EV),9000,1440,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1230002,2014,V.M.Bystritsky+,Data(B*EV),3.04737e-9,3.15245e-10,null,,,EN(EV),1.1e+4,1760,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1230002,2014,V.M.Bystritsky+,Data(B*EV),5.50792e-9,5.69785e-10,null,,,EN(EV),1.3e+4,2080,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1230002,2014,V.M.Bystritsky+,Data(B*EV),8.71174e-9,6.00809e-10,null,,,EN(EV),1.5e+4,2400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1230002,2014,V.M.Bystritsky+,Data(B*EV),1.25727e-8,8.67083e-10,null,,,EN(EV),1.7e+4,2720,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1230002,2014,V.M.Bystritsky+,Data(B*EV),1.75724e-8,1.17149e-9,null,,,EN(EV),1.9e+4,3040,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1230003,2014,V.M.Bystritsky+,Data(B),1.2e-9,1.3e-10,null,,,EN(EV),9000,1440,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1230003,2014,V.M.Bystritsky+,Data(B),2.7e-9,2.5e-10,null,,,EN(EV),1.1e+4,1760,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1230003,2014,V.M.Bystritsky+,Data(B),4.72e-9,4.2e-10,null,,,EN(EV),1.3e+4,2080,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1230003,2014,V.M.Bystritsky+,Data(B),8.12e-9,4.4e-10,null,,,EN(EV),1.5e+4,2400,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1230003,2014,V.M.Bystritsky+,Data(B),1.158e-8,6.0e-10,null,,,EN(EV),1.7e+4,2720,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1230003,2014,V.M.Bystritsky+,Data(B),1.598e-8,7.7e-10,null,,,EN(EV),1.9e+4,3040,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),1.16749e-9,1.7016e-10,null,,,EN(EV),9000,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),2.65857e-9,3.36262e-10,null,,,EN(EV),1.1e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),4.93813e-9,5.50792e-10,null,,,EN(EV),1.3e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),7.99076e-9,8.11093e-10,null,,,EN(EV),1.5e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),1.17923e-8,1.30062e-9,null,,,EN(EV),1.7e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),1.62838e-8,1.87439e-9,null,,,EN(EV),1.9e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),2.13957e-8,2.33545e-9,null,,,EN(EV),2.1e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),2.70567e-8,3.07886e-9,null,,,EN(EV),2.3e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),3.30858e-8,3.58897e-9,null,,,EN(EV),2.5e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),3.96242e-8,4.08089e-9,null,,,EN(EV),2.7e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),4.65208e-8,3.93988e-9,null,,,EN(EV),2.9e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),5.00872e-8,3.87772e-9,null,,,EN(EV),3.0e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),5.37244e-8,4.63437e-9,null,,,EN(EV),3.1e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),5.7245e-8,4.72499e-9,null,,,EN(EV),3.2e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),6.09974e-8,4.60358e-9,null,,,EN(EV),3.3e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),6.4805e-8,4.64335e-9,null,,,EN(EV),3.4e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
F1271002,2015,V.M.Bystritsky+,Data(B*EV),6.86633e-8,4.87425e-9,null,,,EN(EV),3.5e+4,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2214002,1967,W.Woelfli+,Data(B),5.25e-6,4.88e-7,null,,,EN(EV),2.11e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),6.7e-6,5.84e-7,null,,,EN(EV),2.83e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),7.01e-6,6.89e-7,null,,,EN(EV),2.96e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),7.16e-6,6.22e-7,null,,,EN(EV),3.35e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),7.68e-6,7.08e-7,null,,,EN(EV),3.92e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),7.84e-6,6.89e-7,null,,,EN(EV),4.33e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.0e-6,7.47e-7,null,,,EN(EV),4.88e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.29e-6,7.66e-7,null,,,EN(EV),5.39e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.49e-6,7.18e-7,null,,,EN(EV),5.91e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.79e-6,8.91e-7,null,,,EN(EV),6.32e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.8e-6,8.33e-7,null,,,EN(EV),6.91e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),9.08e-6,9.77e-7,null,,,EN(EV),7.37e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.49e-6,9.0e-7,null,,,EN(EV),7.87e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.63e-6,9.29e-7,null,,,EN(EV),8.33e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.4e-6,1.02e-6,null,,,EN(EV),8.91e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.87e-6,9.77e-7,null,,,EN(EV),9.36e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.44e-6,1.04e-6,null,,,EN(EV),9.88e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.38e-6,1.05e-6,null,,,EN(EV),1.036e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.29e-6,1.02e-6,null,,,EN(EV),1.09e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2214002,1967,W.Woelfli+,Data(B),8.39e-6,1.22e-6,null,,,EN(EV),1.189e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG"
O2388003,1983,M.Anghinolfi+,Data(B/SR),6.40885e-6,3.76991e-7,null,,,EN(EV),2.39675e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,D4PI"
O2388003,1983,M.Anghinolfi+,Data(B/SR),5.27788e-6,5.02655e-7,null,,,EN(EV),2.79735e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,D4PI"
O2388003,1983,M.Anghinolfi+,Data(B/SR),4.77522e-6,3.76991e-7,null,,,EN(EV),3.19795e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,D4PI"
O2388003,1983,M.Anghinolfi+,Data(B/SR),4.1469e-6,3.76991e-7,null,,,EN(EV),3.59706e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,D4PI"
O2388003,1983,M.Anghinolfi+,Data(B/SR),4.1469e-6,3.76991e-7,null,,,EN(EV),3.99766e+7,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,D4PI"
O2556002,2021,S.Turkat+,Data(B*EV),2.57694e-6,6.24712e-7,null,,,EN(EV),3.97603e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),3.62841e-6,8.49201e-7,null,,,EN(EV),4.18608e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),3.24103e-6,4.41959e-7,null,,,EN(EV),4.99629e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),3.39834e-6,8.32246e-7,null,,,EN(EV),6.00155e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),3.19028e-6,4.16123e-7,null,,,EN(EV),6.00155e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),3.48221e-6,5.25617e-7,null,,,EN(EV),6.91679e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),3.65693e-6,5.22418e-7,null,,,EN(EV),7.02181e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),4.44086e-6,4.31751e-7,null,,,EN(EV),8.02707e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),2.8989e-6,4.31751e-7,null,,,EN(EV),8.02707e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),6.26223e-6,1.60712e-6,null,,,EN(EV),1.00526e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),4.7902e-6,1.03425e-6,null,,,EN(EV),1.04127e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),6.30468e-6,1.9399e-7,null,,,EN(EV),1.29033e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),6.23321e-6,1.08972e-6,null,,,EN(EV),1.5499e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556002,2021,S.Turkat+,Data(B*EV),5.89368e-6,2.10488e-6,null,,,EN(EV),1.64142e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),2.18649e-6,3.90445e-7,null,,,EN(EV),3.97603e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),2.0844e-6,4.63201e-7,null,,,EN(EV),4.18608e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),3.46201e-6,3.68299e-7,null,,,EN(EV),4.99629e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),3.53705e-6,3.46769e-7,null,,,EN(EV),6.00155e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),2.49674e-6,4.85477e-7,null,,,EN(EV),6.00155e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),3.61362e-6,3.94213e-7,null,,,EN(EV),6.91679e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),3.78753e-6,3.91814e-7,null,,,EN(EV),7.02181e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),4.68758e-6,3.70072e-7,null,,,EN(EV),8.02707e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),3.39233e-6,3.70072e-7,null,,,EN(EV),8.02707e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556003,2021,S.Turkat+,Data(B*EV),7.15661e-6,2.10488e-6,null,,,EN(EV),1.64142e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC"
O2556004,2021,S.Turkat+,Data(B*EV),2.26458e-6,3.1542e-7,null,,,EN(EV),3.97603e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),2.3932e-6,5.37806e-7,null,,,EN(EV),4.18608e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),3.38835e-6,2.71068e-7,null,,,EN(EV),4.99629e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),2.77415e-6,4.43865e-7,null,,,EN(EV),6.00155e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),3.39834e-6,2.71867e-7,null,,,EN(EV),6.00155e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),3.54791e-6,2.83833e-7,null,,,EN(EV),6.91679e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),3.72223e-6,2.97778e-7,null,,,EN(EV),7.02181e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),4.56422e-6,2.73853e-7,null,,,EN(EV),8.02707e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),3.20729e-6,2.56583e-7,null,,,EN(EV),8.02707e+5,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),6.26223e-6,1.56556e-6,null,,,EN(EV),1.00526e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),4.7902e-6,1.00594e-6,null,,,EN(EV),1.04127e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),6.25618e-6,1.81429e-6,null,,,EN(EV),1.29033e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),6.23321e-6,1.12198e-6,null,,,EN(EV),1.5499e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
O2556004,2021,S.Turkat+,Data(B*EV),6.65143e-6,1.3968e-6,null,,,EN(EV),1.64142e+6,,null,,,null,,,null,,,null,,,null,,,1002,1-H-2,P,G,2-HE-3,3,102,CS+,CS,1,2,"1-H-2(P,G)2-HE-3,,SIG,,SFC/AV"
